ok,timestamp,error_msg,modo,centro_x,centro_y,amplitud_um,wtr,rtr,wgc,n_pre,n_post,n_total,speedupdown,dco,vco,svo,confirmar_lazo_abierto,drc_tablas,drc_fuentes,drc_opciones,tabla,wavegen,eje,leer_recorder_completo,t_extra_grabacion_s,carga_rapida,wos,etiqueta,repeticion,t_asentamiento_s,guardar_figura,estricto,notas,t_servo_us,dt_grabacion_us,duracion_wave_ms,ventana_grabada_ms,n_puntos_wave,n_muestras_pedidas,coherencia_ok,coherencia_bloqueantes,coherencia_avisos,duracion_host_ms,muestras_leidas,ventana_real_ms,ventana_post_wave_ms,error_max_nm,error_rms_nm,t_escalon_ms,x_inicial_um,x_final_um,salto_nm,suavizado_muestras,suavizado_ms,t_subida_10_90_ms,t_50_ms,tau_desde_subida_ms,f_3db_hz,sobrepico_nm,sobrepico_pct,bump_lento_nm,bump_lento_t_ms,t_primer_cruce_ms,ts_5nm_ms,asento_en_ventana,error_final_nm,ruido_final_nm_rms,ventana_post_escalon_ms,tol_bajo_ruido,archivo
True,20260909_172829,,escalon,100.0,100.0,0.25,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_0.5um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,444.66400146484375,8192,327.639868944,-0.03999998400001914,513.5,86.77544949612134,79.99996800000001,99.75,100.25,500.0,25,0.9999996000001232,22.719990912,11.71999531199998,10.341370465179791,15.404935739439082,0.0,0.0,,,,,False,-12.384193548387195,1.8240884143000065,247.63990094399998,True,E517_escalon_ampfino_0.5um_20260909_172829_r1
True,20260909_172836,,escalon,100.0,100.0,0.25,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_0.5um,2,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,338.8059139251709,8192,327.639868944,-0.03999998400001914,508.4,86.716321503158,79.99996800000001,99.75,100.25,500.0,25,0.9999996000001232,22.839990864,11.759995295999985,10.395990379608557,15.323999124345708,0.0,0.0,,,,,False,-11.154032258065126,0.8572084469603314,247.63990094399998,False,E517_escalon_ampfino_0.5um_20260909_172836_r2
True,20260909_172843,,escalon,100.0,100.0,0.25,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_0.5um,3,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,339.79201316833496,8192,327.639868944,-0.03999998400001914,513.3,87.05861243732133,79.99996800000001,99.75,100.25,500.0,25,0.9999996000001232,22.919990831999996,11.79999527999999,10.432403655894399,15.27051221640733,0.0,0.0,,,,,False,-12.581451612903432,2.5824334277859022,247.63990094399998,True,E517_escalon_ampfino_0.5um_20260909_172843_r3
True,20260909_172851,,escalon,100.0,100.0,0.5,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_1um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,338.580846786499,8192,327.639868944,-0.03999998400001914,1014.5999999999999,168.36111089592325,79.99996800000001,99.5,100.5,1000.0,25,0.9999996000001232,21.35999145599999,11.319995471999988,9.722344768320431,16.385774344571917,0.0,0.0,,,,,False,-12.59822580645258,0.6612891227369845,247.63990094399998,False,E517_escalon_ampfino_1um_20260909_172851_r0
True,20260909_172858,,escalon,100.0,100.0,0.5,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_1um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,341.6328430175781,8192,327.639868944,-0.03999998400001914,1010.1,168.14071394239588,79.99996800000001,99.5,100.5,1000.0,25,0.9999996000001232,21.239991504000002,11.359995455999993,9.667724853891672,16.478349340868924,0.0,0.0,,,,,False,-10.743870967742177,1.1703643695641008,247.63990094399998,False,E517_escalon_ampfino_1um_20260909_172858_r1
True,20260909_172905,,escalon,100.0,100.0,0.5,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_1um,2,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,337.52989768981934,8192,327.639868944,-0.03999998400001914,1010.1,167.8320511881025,79.99996800000001,99.5,100.5,1000.0,25,0.9999996000001232,21.35999145599999,11.279995487999983,9.722344768320431,16.385774344571917,0.0,0.0,,,,,False,-12.090161290322614,1.0221498405646186,247.63990094399998,False,E517_escalon_ampfino_1um_20260909_172905_r2
True,20260909_172912,,escalon,100.0,100.0,0.5,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_1um,3,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,335.63780784606934,8192,327.639868944,-0.03999998400001914,1011.4000000000001,167.70919965283167,79.99996800000001,99.5,100.5,1000.0,25,0.9999996000001232,20.91999163199999,11.279995487999983,9.522071748748289,16.730408221800005,0.0,0.0,,,,,False,-10.346290322581305,1.1935184281337656,247.63990094399998,False,E517_escalon_ampfino_1um_20260909_172912_r3
True,20260909_172919,,escalon,100.0,100.0,1.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_2um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,337.7389907836914,8192,327.639868944,-0.03999998400001914,2011.4,330.0440665657302,79.99996800000001,99.0,101.0,2000.0,25,0.9999996000001232,20.159991935999997,11.039995583999996,9.17614562403277,17.361118055558332,0.0,0.0,,,,,False,-10.768870967741702,1.481111836990449,247.63990094399998,False,E517_escalon_ampfino_2um_20260909_172919_r0
True,20260909_172926,,escalon,100.0,100.0,1.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_2um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,341.61996841430664,8192,327.639868944,-0.03999998400001914,2009.7999999999997,329.0774422615004,79.99996800000001,99.0,101.0,2000.0,25,0.9999996000001232,19.919992031999996,10.999995599999991,9.066905795175236,17.570288152613255,0.0,0.0,,,,,False,-10.994354838709455,0.9893222198733408,247.63990094399998,False,E517_escalon_ampfino_2um_20260909_172926_r1
True,20260909_172933,,escalon,100.0,100.0,1.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_2um,2,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,340.61622619628906,8192,327.639868944,-0.03999998400001914,2011.3,329.54760808735017,79.99996800000001,99.0,101.0,2000.0,25,0.9999996000001232,20.239991903999993,10.959995615999986,9.212558900318612,17.292497035575895,0.0,0.0,,,,,False,-11.445161290321899,0.7719220709780913,247.63990094399998,False,E517_escalon_ampfino_2um_20260909_172933_r2
True,20260909_172940,,escalon,100.0,100.0,1.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_2um,3,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,341.60709381103516,8192,327.639868944,-0.03999998400001914,2012.7,329.4946431054761,79.99996800000001,99.0,101.0,2000.0,25,0.9999996000001232,20.039991983999997,10.999995599999991,9.121525709604004,17.465076846310183,0.0,0.0,,,,,False,-12.8322580645165,1.6046881109428617,247.63990094399998,False,E517_escalon_ampfino_2um_20260909_172940_r3
True,20260909_172947,,escalon,100.0,100.0,2.5,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_5um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,341.8622016906738,8192,327.639868944,-0.03999998400001914,5008.0,807.9027089712511,79.99996800000001,97.5,102.5,5000.0,25,0.9999996000001232,18.679992528,10.63999574399999,8.502500012744651,18.73662419700514,0.0,0.0,-14.359999999999218,201.07991956799998,61.83997526399999,,False,-12.053870967741199,1.4407775172876922,247.63990094399998,False,E517_escalon_ampfino_5um_20260909_172947_r0
True,20260909_172955,,escalon,100.0,100.0,2.5,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_5um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,442.43812561035156,8192,327.639868944,-0.03999998400001914,5006.8,807.078516980102,79.99996800000001,97.5,102.5,5000.0,25,0.9999996000001232,18.59999255999999,10.599995759999985,8.466086736458802,18.81721182796001,0.0,0.0,,,,,False,-13.507419354838573,1.885216626111082,247.63990094399998,True,E517_escalon_ampfino_5um_20260909_172955_r1
True,20260909_173002,,escalon,100.0,100.0,5.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_10um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,336.69424057006836,8192,327.639868944,-0.03999998400001914,10002.7,1592.4895659535412,79.99996800000001,95.0,105.0,10000.0,25,0.9999996000001232,17.359993056000008,10.359995855999983,7.901680954028223,20.16129838709999,0.0,0.0,13.47999999999729,66.51997339199998,50.71997971199998,,False,-10.51387096774183,1.3856294189202543,247.63990094399998,False,E517_escalon_ampfino_10um_20260909_173002_r0
True,20260909_173009,,escalon,100.0,100.0,5.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_10um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,340.87491035461426,8192,327.639868944,-0.03999998400001914,10002.0,1591.2835514842618,79.99996800000001,95.0,105.0,10000.0,25,0.9999996000001232,17.279993088000012,10.319995871999993,7.865267677742382,20.254637731484703,0.0,0.0,-15.731999999998152,218.35991265599995,61.95997521599999,,False,-12.880322580645798,1.2018667841783424,247.63990094399998,False,E517_escalon_ampfino_10um_20260909_173009_r1
True,20260909_173016,,escalon,100.0,100.0,10.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_20um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,341.6140079498291,8192,327.639868944,-0.03999998400001914,20008.9,3136.885572412612,79.99996800000001,90.0,110.0,20000.0,25,0.9999996000001232,15.99999360000001,9.999995999999996,7.282655257168871,21.87500875000348,0.0,0.0,20.527999999999338,57.35997705599998,47.83998086399998,,False,-17.17725806451629,1.1760714666607044,247.63990094399998,False,E517_escalon_ampfino_20um_20260909_173016_r0
True,20260909_173023,,escalon,100.0,100.0,10.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_20um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,341.5839672088623,8192,327.639868944,-0.03999998400001914,20006.1,3133.900730907158,79.99996800000001,90.0,110.0,20000.0,25,0.9999996000001232,15.919993632,9.999995999999996,7.246241980883022,21.984933417088943,0.0,0.0,-20.815999999999235,181.07992756799996,59.319976272000005,,False,-17.73854838709689,1.5678466296516411,247.63990094399998,False,E517_escalon_ampfino_20um_20260909_173023_r1
True,20260909_173030,,escalon,100.0,100.0,25.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_50um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,336.57097816467285,8192,327.639868944,-0.03999998400001914,50000.100000000006,7763.8906057330105,79.99996800000001,75.0,125.0,50000.0,25,0.9999996000001232,13.75999449599999,9.719996111999976,6.26308352116522,25.4360566860506,0.0,0.0,33.25999999999567,67.919972832,51.35997945599998,,False,-17.536290322580307,1.6033701742623065,247.63990094399998,False,E517_escalon_ampfino_50um_20260909_173030_r0
True,20260909_173038,,escalon,100.0,100.0,25.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_50um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,443.817138671875,8192,327.639868944,-0.03999998400001914,50000.4,7760.531967215101,79.99996800000001,75.0,125.0,50000.0,25,0.9999996000001232,13.719994511999985,9.719996111999976,6.244876883022297,25.510214285718394,0.0,0.0,22.12799999999561,71.63997134399999,53.959978416,,False,-17.96903225806456,1.4739487338190513,247.63990094399998,False,E517_escalon_ampfino_50um_20260909_173038_r1
True,20260909_173045,,escalon,100.0,100.0,50.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_100um,0,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,443.61305236816406,8192,327.639868944,-0.03999998400001914,99994.6,16121.04143715555,79.99996800000001,50.0,150.0,100000.0,25,0.9999996000001232,12.199995120000011,10.399995839999988,5.553024633591265,28.688536065578333,0.0,0.0,84.19600000000969,60.679975727999974,39.199984319999984,,False,-11.16032258064676,0.7675305347313071,247.63990094399998,False,E517_escalon_ampfino_100um_20260909_173045_r0
True,20260909_173052,,escalon,100.0,100.0,50.0,1,1,1,2000,6192,400,0,False,False,True,False,"(1, 2, 3)","('A', 'A', 'A')","(1, 2, 3)",1,1,A,True,0.0,True,0.0,ampfino_100um,1,0.5,False,True,amplitud del escalon: ¿tau(A) o tau constante?,39.999984,39.999984,327.679868928,327.679868928,8192,8192,True,,,340.6829833984375,8192,327.639868944,-0.03999998400001914,99993.5,16112.057525859598,79.99996800000001,50.0,150.0,100000.0,25,0.9999996000001232,12.039995184000006,10.399995839999988,5.480198081019575,29.06977906977208,0.0,0.0,52.52000000000976,63.479974608000006,50.71997971199998,,False,-15.565000000000897,2.5373692561280525,247.63990094399998,True,E517_escalon_ampfino_100um_20260909_173052_r1
